ratio = 3.631376266366491, flow_size = 0.006032MB
ratio = 2.0426684122827896, flow_size = 0.005141MB
ratio = 3.168912473169568, flow_size = 0.004796MB
ratio = 2.6735244124025557, flow_size = 0.008216MB
ratio = 2.777816472227059, flow_size = 0.010221MB
ratio = 2.4738702077532664, flow_size = 0.027492MB
ratio = 2.808137410159581, flow_size = 0.000553MB
ratio = 2.181923586572438, flow_size = 0.020767MB
ratio = 3.3581573197378005, flow_size = 0.001238MB
ratio = 3.7273535162035665, flow_size = 0.006027MB
ratio = 2.177512576260302, flow_size = 0.027614MB
ratio = 7.352283026018752, flow_size = 1.252407MB
ratio = 3.3230416372618206, flow_size = 0.007549MB
ratio = 3.349458829157448, flow_size = 0.004176MB
ratio = 3.3830937388618274, flow_size = 0.005524MB
ratio = 4.339522232734153, flow_size = 0.006444MB
ratio = 2.115074356582341, flow_size = 0.022061MB
ratio = 5.249223010613968, flow_size = 0.008113MB
ratio = 3.3396574283335316, flow_size = 0.00527MB
ratio = 2.4092176646554786, flow_size = 0.04MB
ratio = 2.117382707172389, flow_size = 0.003799MB
ratio = 2.629189623507805, flow_size = 0.012555MB
ratio = 3.5370787886173907, flow_size = 0.000466MB
ratio = 2.344864352564862, flow_size = 0.006073MB
ratio = 4.740979153132936, flow_size = 0.006702MB
ratio = 2.488420024949829, flow_size = 0.024646MB
ratio = 2.9260490236809304, flow_size = 0.00571MB
ratio = 6.130153121319199, flow_size = 0.007247MB
ratio = 4.030269190078759, flow_size = 0.00767MB
ratio = 2.7864181566861372, flow_size = 0.072219MB
ratio = 2.471036765575127, flow_size = 0.006521MB
ratio = 2.0902750435907533, flow_size = 0.0168MB
ratio = 3.1757298548760517, flow_size = 0.015979MB
ratio = 3.9187835857352225, flow_size = 3.7e-05MB
ratio = 2.3765591903977406, flow_size = 0.007452MB
ratio = 2.8793737397698966, flow_size = 0.005862MB
ratio = 2.5720034492670307, flow_size = 0.053711MB
ratio = 2.2303599186894654, flow_size = 0.00421MB
ratio = 2.101105370659618, flow_size = 0.003264MB
ratio = 2.0466470588235293, flow_size = 0.007495MB
ratio = 2.091466682546299, flow_size = 0.005007MB
ratio = 4.759762937877024, flow_size = 0.255548MB
ratio = 3.2774898923751494, flow_size = 0.014171MB
ratio = 2.8937305202589307, flow_size = 0.003736MB
ratio = 2.8251752236594676, flow_size = 0.014022MB
ratio = 2.202278275020342, flow_size = 0.024613MB
ratio = 2.1002843265015994, flow_size = 0.00607MB
ratio = 3.1013166073345766, flow_size = 0.015825MB
ratio = 2.427746646289693, flow_size = 0.717874MB
ratio = 2.1791018898456915, flow_size = 0.011087MB
ratio = 4.4120866892014075, flow_size = 1.519646MB
ratio = 2.402386745452439, flow_size = 0.010632MB
ratio = 18.66148425957495, flow_size = 0.854221MB
ratio = 3.533316798941799, flow_size = 0.093272MB
ratio = 2.99651284435662, flow_size = 0.009971MB
ratio = 2.5772082527401676, flow_size = 0.026741MB
ratio = 2.048523922633186, flow_size = 0.015635MB
ratio = 2.3094947086003876, flow_size = 0.204857MB
ratio = 2.1038157033156737, flow_size = 0.005081MB
ratio = 2.3520100216376267, flow_size = 0.014186MB
ratio = 2.1885236243666784, flow_size = 0.007168MB
ratio = 2.3036055327275884, flow_size = 0.010836MB
ratio = 2.2623567921440264, flow_size = 0.023359MB
ratio = 2.156251837046617, flow_size = 0.007639MB
ratio = 2.8563845649191864, flow_size = 0.004734MB
ratio = 3.7879556446856197, flow_size = 0.006967MB
ratio = 3.3898233043900663, flow_size = 0.001149MB
ratio = 2.293968665331606, flow_size = 0.007227MB
ratio = 2.364747017688194, flow_size = 0.094698MB
ratio = 2.072008000888988, flow_size = 0.019397MB
ratio = 2.7348837209302324, flow_size = 0.004772MB
ratio = 2.4658714728600706, flow_size = 0.031737MB
ratio = 3.5835882352941177, flow_size = 0.007496MB
ratio = 2.1386172982354643, flow_size = 0.010914MB
ratio = 3.2823379306154687, flow_size = 0.00102MB
ratio = 3.1291680025649247, flow_size = 0.102341MB
ratio = 2.0678450276736298, flow_size = 0.00513MB
ratio = 4.58659217877095, flow_size = 0.003272MB
ratio = 3.0266052851847425, flow_size = 0.004222MB
ratio = 2.4502955082742317, flow_size = 0.006541MB
ratio = 3.188838104402213, flow_size = 0.003042MB
ratio = 2.4440404256456874, flow_size = 0.027796MB
ratio = 3.409151228833802, flow_size = 0.029432MB
ratio = 2.1580370014416146, flow_size = 0.003293MB
ratio = 2.550882844189931, flow_size = 0.004692MB
ratio = 3.2990345985488996, flow_size = 0.003656MB
ratio = 2.320625375826819, flow_size = 0.003069MB
ratio = 2.310167232186137, flow_size = 0.001583MB
ratio = 2.2007551919446193, flow_size = 0.013192MB
ratio = 2.8601257708040784, flow_size = 6.8e-05MB
ratio = 2.0344247068384997, flow_size = 0.010174MB
ratio = 3.414565992865636, flow_size = 0.005339MB
ratio = 3.544838342031072, flow_size = 0.003573MB
ratio = 2.7981918753345627, flow_size = 0.005256MB
ratio = 2.5778969317843314, flow_size = 0.004949MB
ratio = 2.606301135669801, flow_size = 6.2e-05MB
ratio = 2.141559252739765, flow_size = 0.014797MB
ratio = 2.540467041087792, flow_size = 0.006479MB
ratio = 2.4708760759344415, flow_size = 0.007028MB
ratio = 2.1759486691062206, flow_size = 0.042682MB
ratio = 3.115889433254703, flow_size = 0.001945MB
ratio = 3.1111045060040423, flow_size = 0.005372MB
ratio = 2.238545048552247, flow_size = 0.616655MB
ratio = 2.600212967345007, flow_size = 0.006345MB
ratio = 3.0467389372667495, flow_size = 0.006054MB
ratio = 3.0879819402364403, flow_size = 0.005506MB
ratio = 2.0899172846548772, flow_size = 0.139262MB
ratio = 2.175679695401273, flow_size = 0.005211MB
ratio = 2.2315204785448333, flow_size = 0.000118MB
ratio = 2.136374636979671, flow_size = 0.001885MB
ratio = 2.677753703812145, flow_size = 0.008409MB
ratio = 2.1526785714285714, flow_size = 0.005087MB
ratio = 2.951834728155908, flow_size = 0.008536MB
ratio = 2.0204908123791103, flow_size = 0.002042MB
ratio = 2.513154789995281, flow_size = 0.00694MB
ratio = 2.4016253459749133, flow_size = 0.007258MB
ratio = 2.488953904943874, flow_size = 0.004487MB
ratio = 2.2761434922955113, flow_size = 0.00057MB
ratio = 3.9017949603037625, flow_size = 0.012033MB
ratio = 2.4520198956690527, flow_size = 0.00136MB
ratio = 2.6106612323698184, flow_size = 0.027127MB
ratio = 2.64622017169005, flow_size = 0.120112MB
ratio = 3.5648590864917398, flow_size = 0.111568MB
ratio = 2.2182038100997885, flow_size = 0.001977MB
ratio = 2.360662727660352, flow_size = 0.000549MB
ratio = 3.4024049817479063, flow_size = 0.026939MB
ratio = 4.688965963200282, flow_size = 0.00763MB
ratio = 2.585479707836784, flow_size = 0.02194MB
ratio = 2.755378914654554, flow_size = 0.004287MB
ratio = 2.1474213234414266, flow_size = 0.004062MB
ratio = 2.300420972062763, flow_size = 0.116385MB
ratio = 7.716704007966144, flow_size = 1.43377MB
ratio = 2.7891193996910175, flow_size = 0.020923MB
ratio = 3.7188913030712314, flow_size = 0.007865MB
ratio = 2.9637326578780727, flow_size = 0.011944MB
ratio = 2.727429011796787, flow_size = 0.005958MB
ratio = 2.6793948562783663, flow_size = 0.001846MB
ratio = 2.912636125813713, flow_size = 0.000798MB
ratio = 3.5298863998301306, flow_size = 0.141778MB
ratio = 2.1392984542211653, flow_size = 0.005338MB
ratio = 4.197481918028395, flow_size = 0.027348MB
ratio = 2.3711999078765547, flow_size = 0.011901MB
ratio = 3.74201343864199, flow_size = 0.007074MB
ratio = 3.1402471789360558, flow_size = 0.026714MB
ratio = 4.618951612903226, flow_size = 0.005894MB
ratio = 2.2915059060960408, flow_size = 0.005676MB
ratio = 3.1756929979170003, flow_size = 0.102491MB
ratio = 2.382084204240072, flow_size = 0.004453MB
ratio = 3.964111812443643, flow_size = 0.00313MB
ratio = 3.922722868217054, flow_size = 0.001679MB
ratio = 2.0465445953927937, flow_size = 0.006671MB
ratio = 2.7808656575212867, flow_size = 0.006443MB
ratio = 4.360511882998172, flow_size = 0.000454MB
ratio = 2.5459652706843716, flow_size = 0.014938MB
ratio = 2.2996704331450095, flow_size = 0.007391MB
ratio = 2.5874791716258034, flow_size = 0.005138MB
ratio = 3.1887773183697576, flow_size = 0.006674MB
ratio = 3.014912177295768, flow_size = 0.007071MB
ratio = 2.4001951331496785, flow_size = 0.012555MB
ratio = 3.275016331136053, flow_size = 0.005584MB
ratio = 3.324561403508772, flow_size = 0.000529MB
ratio = 3.15040028255239, flow_size = 0.007348MB
ratio = 2.2147986814221805, flow_size = 0.007352MB
ratio = 2.0659976387249115, flow_size = 0.006792MB
ratio = 3.8071648643750375, flow_size = 0.002149MB
ratio = 2.0174788135593222, flow_size = 0.007391MB
ratio = 2.323673222722778, flow_size = 1.541568MB
ratio = 2.3777701622115606, flow_size = 0.326814MB
ratio = 2.2418713051386994, flow_size = 0.014559MB
ratio = 2.5557546437317087, flow_size = 0.004425MB
ratio = 2.995145918427751, flow_size = 0.006205MB
ratio = 2.8326276312605856, flow_size = 0.001933MB
ratio = 3.1406572659153933, flow_size = 0.006913MB
ratio = 2.6853872612975924, flow_size = 0.005866MB
ratio = 2.7242990654205608, flow_size = 0.006366MB
ratio = 2.6594539818788747, flow_size = 0.004836MB
ratio = 2.4898754268673944, flow_size = 0.052719MB
ratio = 2.6950669986956006, flow_size = 0.005912MB
ratio = 2.7519812680115274, flow_size = 0.003394MB
ratio = 3.562612020552037, flow_size = 0.004367MB
ratio = 3.905966811815935, flow_size = 0.007418MB
ratio = 2.9093161838456547, flow_size = 0.006906MB
ratio = 2.984706229701801, flow_size = 0.006733MB
ratio = 2.9378624218305855, flow_size = 0.014537MB
ratio = 2.2986518004437113, flow_size = 0.014401MB
ratio = 2.6909772752714654, flow_size = 0.017844MB
ratio = 3.491149132674205, flow_size = 0.006188MB
ratio = 2.425874579670816, flow_size = 0.006929MB
ratio = 3.4042145593869733, flow_size = 0.003991MB
ratio = 2.1975022301516502, flow_size = 0.005286MB
ratio = 2.869542468461136, flow_size = 0.009917MB
ratio = 2.747927896597693, flow_size = 0.010513MB
ratio = 2.0311035364294843, flow_size = 0.000699MB
ratio = 2.607144983626079, flow_size = 0.005028MB
ratio = 2.4115651932165694, flow_size = 0.019229MB
ratio = 2.1662878334729037, flow_size = 0.004111MB
ratio = 2.051194337953406, flow_size = 0.006977MB
ratio = 2.886729462263026, flow_size = 0.004813MB
ratio = 2.4148793565683646, flow_size = 0.00048MB
ratio = 2.5919533388882274, flow_size = 0.00512MB
ratio = 2.349349409096335, flow_size = 0.00456MB
ratio = 4.720321332936626, flow_size = 0.005155MB
ratio = 2.3816222042576123, flow_size = 0.026025MB
ratio = 2.346921797004992, flow_size = 0.005443MB
ratio = 2.8857962011707086, flow_size = 0.004415MB
ratio = 3.7258362649812176, flow_size = 0.004777MB
ratio = 3.2868327402135233, flow_size = 0.005841MB
ratio = 3.300705882352941, flow_size = 0.007496MB
ratio = 2.741299372028875, flow_size = 0.007989MB
ratio = 2.6207302709069493, flow_size = 0.007247MB
ratio = 3.0123899180078957, flow_size = 0.001094MB
ratio = 2.4179670473367625, flow_size = 0.625659MB
ratio = 2.7510252600297176, flow_size = 0.005407MB
ratio = 2.4439125295508273, flow_size = 0.006542MB
ratio = 3.7836180213229396, flow_size = 0.012835MB
ratio = 2.6446604951942243, flow_size = 0.343293MB
ratio = 4.726794286044763, flow_size = 0.010992MB
ratio = 3.9471290170132325, flow_size = 0.006645MB
ratio = 3.873974557127571, flow_size = 0.005367MB
ratio = 2.3639324487334137, flow_size = 0.002491MB
ratio = 2.2262400380635183, flow_size = 0.005266MB
ratio = 2.0628387018206173, flow_size = 0.000626MB
ratio = 2.24381398069611, flow_size = 0.008642MB
ratio = 3.2254543308945007, flow_size = 0.00689MB
ratio = 3.417055097406478, flow_size = 0.004321MB
ratio = 3.0647085558459266, flow_size = 0.01468MB
ratio = 3.097506355162813, flow_size = 0.001808MB
ratio = 2.323122813055699, flow_size = 0.012675MB
ratio = 9.737282556654963, flow_size = 1.000527MB
ratio = 3.9629164423709553, flow_size = 0.004123MB
ratio = 2.2663755458515285, flow_size = 0.0041MB
ratio = 3.3506287460336113, flow_size = 0.007724MB
ratio = 3.392298435619735, flow_size = 0.002992MB
ratio = 2.116546686984394, flow_size = 0.031735MB
ratio = 3.7030234361023315, flow_size = 0.004754MB
ratio = 3.2091152815013406, flow_size = 0.004951MB
ratio = 3.223803286496785, flow_size = 0.005037MB
ratio = 2.221657801948246, flow_size = 0.004302MB
ratio = 5.278921220723918, flow_size = 0.0064MB
ratio = 10.412839877784528, flow_size = 1.120287MB
ratio = 2.5501887697009646, flow_size = 0.003779MB
ratio = 3.192492547301819, flow_size = 0.000791MB
ratio = 2.130434782608696, flow_size = 0.007167MB
ratio = 2.1490618908382064, flow_size = 0.000537MB
ratio = 3.372877302080842, flow_size = 0.00419MB
ratio = 2.331441680753441, flow_size = 0.002291MB
ratio = 4.313236012373148, flow_size = 0.024524MB
ratio = 2.7118127514324026, flow_size = 0.000408MB
ratio = 2.162357869539198, flow_size = 0.004018MB
ratio = 3.0478206004521793, flow_size = 1.619527MB
ratio = 6.742223550508069, flow_size = 1.800183MB
ratio = 2.2455557498397156, flow_size = 0.009369MB
ratio = 2.545956103789722, flow_size = 1.289974MB
ratio = 2.396635045641668, flow_size = 0.004653MB
ratio = 3.61948406676783, flow_size = 0.001219MB
ratio = 4.072844460659127, flow_size = 0.000909MB
ratio = 3.8522747546833185, flow_size = 0.005286MB
ratio = 3.7150203356551823, flow_size = 0.05989MB
ratio = 3.601008303677343, flow_size = 0.005849MB
ratio = 2.398281663061764, flow_size = 0.003234MB
ratio = 2.3330622865506587, flow_size = 0.024767MB
ratio = 2.490334529459428, flow_size = 0.010831MB
ratio = 2.6824696802646084, flow_size = 0.010265MB
ratio = 2.445305405896241, flow_size = 0.001772MB
ratio = 2.1436621425109066, flow_size = 0.001583MB
ratio = 2.333487779450944, flow_size = 0.010679MB
ratio = 2.1782783202539986, flow_size = 0.003854MB
ratio = 2.3649548965273275, flow_size = 0.007009MB
ratio = 2.0962412226352747, flow_size = 0.006879MB
ratio = 2.022310409911436, flow_size = 0.051176MB
ratio = 2.24416870488576, flow_size = 0.004673MB
ratio = 2.4767905902121403, flow_size = 0.031895MB
ratio = 3.767521569554426, flow_size = 0.006574MB
ratio = 2.5053722801144644, flow_size = 0.025649MB
ratio = 3.8636092201122656, flow_size = 0.004466MB
ratio = 2.084971501686635, flow_size = 0.00983MB
ratio = 2.4520089285714284, flow_size = 0.007802MB
ratio = 2.5719988084599343, flow_size = 0.004948MB
ratio = 2.674014262981081, flow_size = 0.007085MB
ratio = 2.7208056062658263, flow_size = 0.007265MB
ratio = 2.015653550980631, flow_size = 0.000562MB
ratio = 2.969775678866588, flow_size = 0.006789MB
ratio = 2.4204270051933063, flow_size = 0.01143MB
ratio = 2.654410016641572, flow_size = 0.256262MB
ratio = 2.617461546973553, flow_size = 0.020303MB
ratio = 2.7564041463124034, flow_size = 0.00496MB
ratio = 2.744634562239078, flow_size = 0.007583MB
ratio = 2.1975923619759237, flow_size = 0.005882MB
ratio = 2.711983057826931, flow_size = 0.007486MB
ratio = 2.8810054088450525, flow_size = 0.029666MB
ratio = 3.30031344254539, flow_size = 0.006402MB
ratio = 3.391420748402799, flow_size = 0.000775MB
ratio = 2.8984934180889934, flow_size = 0.043005MB
ratio = 2.688798634410501, flow_size = 0.007365MB
ratio = 2.1138288421676044, flow_size = 0.006106MB
ratio = 2.106293706293706, flow_size = 0.000895MB
ratio = 2.140954095409541, flow_size = 0.003502MB
ratio = 2.085851032007179, flow_size = 0.004084MB
ratio = 2.818068646629913, flow_size = 0.005957MB
ratio = 2.444556811421773, flow_size = 0.005213MB
ratio = 2.25434821060079, flow_size = 0.007014MB
ratio = 2.836817303044949, flow_size = 0.002139MB
ratio = 3.152358350637793, flow_size = 0.005786MB
ratio = 3.6075812274368233, flow_size = 0.002984MB
ratio = 3.5316716752106534, flow_size = 0.007134MB
ratio = 3.3855844454670962, flow_size = 0.012051MB
ratio = 2.0241146318732524, flow_size = 0.009504MB
ratio = 3.1548937178044882, flow_size = 0.006156MB
ratio = 3.2744200060259114, flow_size = 0.00267MB
ratio = 2.498596260677379, flow_size = 0.004406MB
ratio = 3.3552991554656835, flow_size = 0.005267MB
ratio = 2.8655248431405798, flow_size = 0.015745MB
ratio = 3.2924249586386196, flow_size = 0.006594MB
ratio = 3.449319123741859, flow_size = 0.006171MB
ratio = 3.4715313338210194, flow_size = 0.000389MB
ratio = 3.4552444679227565, flow_size = 0.007956MB
ratio = 3.367182405596064, flow_size = 0.00596MB
ratio = 2.9654412202824285, flow_size = 0.004929MB
ratio = 4.160462658525129, flow_size = 0.007903MB
ratio = 3.34638678191333, flow_size = 0.007579MB
ratio = 3.157304703719082, flow_size = 0.005825MB
ratio = 4.291307706018656, flow_size = 0.005483MB
ratio = 2.474570200573066, flow_size = 0.004536MB
ratio = 2.9468496136318607, flow_size = 0.045523MB
ratio = 2.070543953375425, flow_size = 0.001187MB
ratio = 3.199353321575544, flow_size = 0.007617MB
ratio = 2.781079801089273, flow_size = 0.006197MB
ratio = 2.2244982781142384, flow_size = 0.005612MB
ratio = 3.023987915407855, flow_size = 0.002116MB
ratio = 4.221125665410611, flow_size = 0.00413MB
ratio = 2.4975836869401227, flow_size = 0.007094MB
ratio = 2.4166369153873615, flow_size = 0.005164MB
ratio = 3.109087652256986, flow_size = 0.004491MB
ratio = 2.2597439065483544, flow_size = 0.017092MB
ratio = 4.753540733567364, flow_size = 0.001811MB
ratio = 4.5891450909296925, flow_size = 0.015254MB
ratio = 2.4654694467879956, flow_size = 0.002658MB
ratio = 2.1184009406231628, flow_size = 0.007616MB
ratio = 2.0902214692000483, flow_size = 0.001864MB
ratio = 2.2011059371362047, flow_size = 0.009655MB
ratio = 13.439664799313356, flow_size = 1.097095MB
ratio = 2.323922374705278, flow_size = 0.002004MB
ratio = 2.49039319493189, flow_size = 0.005226MB
ratio = 2.35942843185149, flow_size = 3.3e-05MB
ratio = 2.7453928225024247, flow_size = 0.001489MB
ratio = 3.1988649392341206, flow_size = 0.012804MB
ratio = 3.3774360113264117, flow_size = 0.019556MB
ratio = 2.5740536140024424, flow_size = 0.009862MB
ratio = 2.130463983880898, flow_size = 0.017851MB
ratio = 2.985877368482994, flow_size = 0.007418MB
ratio = 4.427198861277504, flow_size = 0.00586MB
ratio = 2.491750770532423, flow_size = 0.002069MB
ratio = 3.905446519119489, flow_size = 0.004677MB
ratio = 4.298237312196854, flow_size = 0.006369MB
ratio = 3.352588814423818, flow_size = 0.005856MB
ratio = 2.871372502378687, flow_size = 0.005299MB
ratio = 3.5844155844155843, flow_size = 0.007714MB
ratio = 3.0438242608455375, flow_size = 0.020559MB
ratio = 2.163861031518625, flow_size = 0.004546MB
ratio = 4.482766990291262, flow_size = 0.001281MB
ratio = 4.063383600377003, flow_size = 0.007192MB
ratio = 2.39670369475972, flow_size = 0.002293MB
ratio = 2.490714754881471, flow_size = 0.004476MB
ratio = 4.222427787061351, flow_size = 0.004591MB
ratio = 4.731116926370881, flow_size = 0.005267MB
ratio = 3.497293343087052, flow_size = 1.679798MB
ratio = 3.0881479236132163, flow_size = 0.001475MB
ratio = 2.9554226852948142, flow_size = 0.006194MB
ratio = 4.3851717902350815, flow_size = 0.00919MB
ratio = 2.662422285987566, flow_size = 0.004245MB
ratio = 2.4814192231494268, flow_size = 0.003406MB
ratio = 7.4915271232327285, flow_size = 0.637394MB
ratio = 2.781023976308446, flow_size = 0.014146MB
ratio = 2.152319478795922, flow_size = 0.002446MB
ratio = 2.229328706473615, flow_size = 0.004064MB
ratio = 6.1417025517247685, flow_size = 1.109308MB
ratio = 3.3415910250605494, flow_size = 1.464351MB
ratio = 7.210514288201623, flow_size = 0.90081MB
ratio = 2.5422216936251187, flow_size = 0.005297MB
ratio = 2.307916319980982, flow_size = 0.005423MB
ratio = 2.1347789625014975, flow_size = 0.003862MB
ratio = 2.5105450236966824, flow_size = 0.006044MB
ratio = 2.1657692540383566, flow_size = 0.001902MB
ratio = 2.1254990371518483, flow_size = 0.058685MB
ratio = 2.0724199288256226, flow_size = 0.005848MB
ratio = 2.219963359139531, flow_size = 0.006558MB
ratio = 2.2329853474179857, flow_size = 0.189772MB
ratio = 2.3174217602530787, flow_size = 0.01589MB
ratio = 2.3992917921885737, flow_size = 0.030401MB
ratio = 2.7847023773332524, flow_size = 0.000924MB
ratio = 2.2808662512854636, flow_size = 0.001928MB
ratio = 2.387090995939814, flow_size = 0.004496MB
ratio = 2.2994799108418587, flow_size = 0.013417MB
ratio = 2.425941707857508, flow_size = 0.014675MB
ratio = 2.629317954451833, flow_size = 0.007405MB
ratio = 2.837302759884168, flow_size = 0.006556MB
ratio = 2.746242263483643, flow_size = 0.007062MB
ratio = 2.8454621149042465, flow_size = 0.019612MB
ratio = 3.0330246161345356, flow_size = 0.00048MB
ratio = 2.0493376266937524, flow_size = 0.908572MB
ratio = 3.092175777063237, flow_size = 0.005019MB
ratio = 3.127398913699457, flow_size = 0.002356MB
ratio = 2.23448964019487, flow_size = 0.007964MB
ratio = 2.5014316392269147, flow_size = 0.004694MB
ratio = 2.4961092961092963, flow_size = 0.005528MB
ratio = 2.582891793241493, flow_size = 0.007328MB
ratio = 2.6659947830211053, flow_size = 0.005942MB
ratio = 2.5626358922896806, flow_size = 0.018676MB
ratio = 2.570770871933075, flow_size = 0.017153MB
ratio = 3.7070459570907786, flow_size = 0.004299MB
ratio = 5.455803228285934, flow_size = 0.006453MB
ratio = 3.513127365978752, flow_size = 5.4e-05MB
ratio = 2.5881153684715477, flow_size = 0.00365MB
ratio = 2.0862935055615357, flow_size = 0.004163MB
ratio = 2.0584000928828514, flow_size = 0.010173MB
ratio = 2.405083018641731, flow_size = 0.003726MB
ratio = 3.1013582241368995, flow_size = 0.004048MB
ratio = 2.5095731600210787, flow_size = 0.008432MB
ratio = 2.968108657930952, flow_size = 0.004055MB
ratio = 2.043662374821173, flow_size = 0.013143MB
ratio = 2.271120462237321, flow_size = 1.658471MB
ratio = 3.0882019454556304, flow_size = 0.004608MB
ratio = 2.126925506584382, flow_size = 0.050171MB
ratio = 2.0346026777951662, flow_size = 0.010513MB
ratio = 2.3122630331753555, flow_size = 0.00605MB
ratio = 3.970934129547255, flow_size = 0.000475MB
ratio = 2.2747232807113047, flow_size = 0.001951MB
ratio = 2.0458661648829826, flow_size = 0.007577MB
ratio = 2.255511022044088, flow_size = 0.007076MB
ratio = 2.2655222790357925, flow_size = 0.000688MB
ratio = 2.298128183864471, flow_size = 0.006071MB
ratio = 3.339345711759505, flow_size = 0.007059MB
ratio = 3.4257195637923843, flow_size = 0.004898MB
ratio = 2.9065787952364435, flow_size = 0.011029MB
ratio = 2.488608968177435, flow_size = 0.002634MB
ratio = 2.148469510725476, flow_size = 0.002692MB
ratio = 4.325720566682951, flow_size = 3.8e-05MB
ratio = 2.3860053144375555, flow_size = 0.006738MB
ratio = 2.2769480910514273, flow_size = 0.002807MB
ratio = 2.3458984024412133, flow_size = 0.00405MB
ratio = 3.025697069943289, flow_size = 0.00665MB
ratio = 2.527328116599964, flow_size = 0.004398MB
ratio = 3.868477521327262, flow_size = 0.032633MB
ratio = 3.2441231781852373, flow_size = 0.0077MB
ratio = 2.635675314552945, flow_size = 0.018991MB
ratio = 2.923592970790786, flow_size = 0.005639MB
ratio = 2.558623834616944, flow_size = 0.040116MB
ratio = 2.073544311341558, flow_size = 0.004878MB
ratio = 2.8345489910041333, flow_size = 0.000987MB
ratio = 2.1618859806382216, flow_size = 0.004322MB
ratio = 2.028451882845188, flow_size = 0.004265MB
ratio = 2.770635917342162, flow_size = 0.013688MB
ratio = 2.0809282165133736, flow_size = 0.030369MB
ratio = 3.0706855791962173, flow_size = 0.006546MB
ratio = 2.6023138887387143, flow_size = 0.025346MB
ratio = 2.566391120874039, flow_size = 0.011039MB
ratio = 14.892589086933917, flow_size = 0.699416MB
ratio = 2.2354883815060806, flow_size = 1.101309MB
ratio = 2.3319164221996047, flow_size = 0.003971MB
ratio = 2.0242722918201914, flow_size = 0.063706MB
ratio = 2.5062188307396505, flow_size = 0.003228MB
ratio = 3.1968738596277824, flow_size = 0.000853MB
ratio = 2.13289055404178, flow_size = 0.014858MB
ratio = 3.1747369611947054, flow_size = 0.01559MB
ratio = 2.646661577309296, flow_size = 0.00786MB
ratio = 3.240831535595215, flow_size = 0.108833MB
ratio = 2.236244067954712, flow_size = 1.850603MB
ratio = 2.7563882136716664, flow_size = 0.00593MB
ratio = 2.087956048645189, flow_size = 0.028343MB
ratio = 2.6054304557067316, flow_size = 0.005482MB
ratio = 2.704425091208662, flow_size = 0.007418MB
ratio = 2.3251675662850704, flow_size = 0.005834MB
ratio = 2.023540891626517, flow_size = 0.000297MB
ratio = 2.5851502299743148, flow_size = 0.004409MB
ratio = 2.2740731751714094, flow_size = 0.001292MB
ratio = 2.2814766377362976, flow_size = 0.005367MB
ratio = 2.396763163893321, flow_size = 0.066347MB
ratio = 2.0616216819094357, flow_size = 0.2325MB
ratio = 2.631908360888049, flow_size = 0.006742MB
ratio = 2.370263421533384, flow_size = 0.007107MB
ratio = 2.079122807017544, flow_size = 0.008702MB
ratio = 2.009169969827841, flow_size = 0.006328MB
ratio = 2.022124702870726, flow_size = 0.00042MB
ratio = 3.8670306445931666, flow_size = 0.007916MB
ratio = 3.00830432356302, flow_size = 0.702415MB
ratio = 3.110866460366579, flow_size = 0.005146MB
ratio = 2.4889764242459873, flow_size = 0.007604MB
ratio = 2.3881638299151984, flow_size = 0.003028MB
ratio = 2.3076783992285437, flow_size = 0.00264MB
ratio = 2.4298090415471907, flow_size = 0.000217MB
ratio = 2.5619805271906912, flow_size = 0.005642MB
ratio = 2.4315938774304118, flow_size = 0.006561MB
ratio = 2.6720583764062025, flow_size = 0.000896MB
ratio = 3.7819659579480533, flow_size = 0.007233MB
ratio = 2.196303413972417, flow_size = 0.015762MB
ratio = 3.8192649673977477, flow_size = 0.005967MB
ratio = 3.413229986391338, flow_size = 0.006312MB
ratio = 3.5952722920406943, flow_size = 0.004021MB
ratio = 2.240733052606607, flow_size = 0.005861MB
ratio = 3.255377302436126, flow_size = 0.005464MB
ratio = 2.298422230071824, flow_size = 0.007324MB
ratio = 2.9764712890159637, flow_size = 0.004995MB
ratio = 2.375081733341259, flow_size = 0.005377MB
ratio = 3.3946889136948477, flow_size = 0.007755MB
ratio = 3.0482327519678964, flow_size = 0.113859MB
ratio = 3.3889222636068723, flow_size = 0.00326MB
ratio = 4.4623727179610775, flow_size = 0.002698MB
ratio = 3.2519419115163797, flow_size = 0.016637MB
ratio = 2.046854560589844, flow_size = 0.005313MB
ratio = 3.1667058823529413, flow_size = 0.007499MB
ratio = 2.059261930520495, flow_size = 0.003163MB
ratio = 2.4940946334981913, flow_size = 0.127917MB
ratio = 3.0557620817843865, flow_size = 0.00367MB
ratio = 3.093268257841795, flow_size = 0.005104MB
ratio = 2.6123162207760906, flow_size = 0.002684MB
ratio = 5.6978964115255435, flow_size = 0.007131MB
ratio = 3.2679276412704024, flow_size = 0.007129MB
ratio = 6.354328793774319, flow_size = 0.00093MB
ratio = 3.100515028706518, flow_size = 0.087253MB
ratio = 2.6459420977693404, flow_size = 0.005791MB
ratio = 3.401017498742103, flow_size = 0.018051MB
ratio = 2.455267305127894, flow_size = 0.001508MB
ratio = 2.571529828706438, flow_size = 0.00667MB
ratio = 2.8024523963921477, flow_size = 0.007037MB
ratio = 2.4674203744225625, flow_size = 0.000981MB
ratio = 2.5911235366066747, flow_size = 0.009517MB
ratio = 2.272917663954045, flow_size = 0.004042MB
