ratio = 9.399362180184099, flow_size = 0.065305MB
ratio = 24.465491936782946, flow_size = 2.566346MB
ratio = 2.0811442564559215, flow_size = 0.007925MB
ratio = 2.207249342297574, flow_size = 0.063981MB
ratio = 13.461021102791014, flow_size = 3.843059MB
ratio = 11.24546279491833, flow_size = 0.005921MB
ratio = 2.0671448730009407, flow_size = 0.002163MB
ratio = 2.8973196426190158, flow_size = 0.934242MB
ratio = 2.567308939924744, flow_size = 0.318043MB
ratio = 2.2491606932220307, flow_size = 0.032181MB
ratio = 5.58151114959948, flow_size = 0.005457MB
ratio = 17.33084643396394, flow_size = 0.035011MB
ratio = 11.347855167663296, flow_size = 1.095538MB
ratio = 9.70980354758726, flow_size = 0.025838MB
ratio = 9.03070591277366, flow_size = 1.561329MB
ratio = 8.46486246571601, flow_size = 1.99688MB
ratio = 4.737115246957766, flow_size = 0.034021MB
ratio = 2.0847044214821056, flow_size = 0.169708MB
ratio = 7.77640001227408, flow_size = 3.787804MB
ratio = 3.9977917247791726, flow_size = 0.003363MB
ratio = 3.294408219719423, flow_size = 0.131452MB
ratio = 22.770131898646305, flow_size = 0.038186MB
ratio = 5.63152046753751, flow_size = 4.570324MB
ratio = 9.40378365831012, flow_size = 0.00351MB
ratio = 11.241188901342808, flow_size = 13.362141MB
ratio = 4.307008490244296, flow_size = 7.92426MB
ratio = 4.42726103110995, flow_size = 10.487913MB
ratio = 6.911686278434681, flow_size = 6.574501MB
ratio = 2.484561961342147, flow_size = 0.043287MB
ratio = 6.138628433561524, flow_size = 3.994287MB
ratio = 2.02056719624514, flow_size = 7.767194MB
ratio = 5.701370978688747, flow_size = 0.07648MB
ratio = 4.671579514099199, flow_size = 0.077997MB
ratio = 11.650977406765719, flow_size = 1.26386MB
ratio = 6.179384361363368, flow_size = 0.001899MB
ratio = 2.080620604654535, flow_size = 0.065254MB
ratio = 2.7898948331047095, flow_size = 0.05725MB
ratio = 11.825914202976632, flow_size = 5.214056MB
ratio = 2.4691369650171855, flow_size = 0.203707MB
ratio = 2.592476489028213, flow_size = 0.018708MB
ratio = 3.3149892933618843, flow_size = 0.012137MB
ratio = 6.885159836178225, flow_size = 2.070406MB
ratio = 2.615467642780046, flow_size = 0.154932MB
ratio = 14.30774292345608, flow_size = 0.897724MB
ratio = 4.441099594411897, flow_size = 0.033061MB
ratio = 4.38807206460965, flow_size = 0.073543MB
ratio = 2.0152469973365497, flow_size = 2.274183MB
ratio = 6.687166927992497, flow_size = 2.418679MB
ratio = 4.196572861521315, flow_size = 0.071997MB
ratio = 8.699280645474872, flow_size = 1.863933MB
ratio = 2.3661566627435597, flow_size = 0.174372MB
ratio = 6.72719003287245, flow_size = 3.70332MB
ratio = 2.5248255440271783, flow_size = 0.939982MB
ratio = 2.4622935617878925, flow_size = 9.545771MB
ratio = 6.140416724960561, flow_size = 2.373096MB
ratio = 5.471421603405463, flow_size = 0.438732MB
ratio = 2.75368512865242, flow_size = 0.037499MB
ratio = 3.9487583015957948, flow_size = 1.416536MB
ratio = 6.371739000280448, flow_size = 3.685946MB
ratio = 5.329486183553435, flow_size = 0.008217MB
ratio = 2.084326324779373, flow_size = 0.487308MB
ratio = 11.127456155976228, flow_size = 3.58354MB
ratio = 2.8152107326635627, flow_size = 0.290136MB
ratio = 10.105800007712777, flow_size = 1.756494MB
ratio = 2.359247967479675, flow_size = 0.020801MB
ratio = 3.536867821678668, flow_size = 3.201927MB
ratio = 5.328350149211311, flow_size = 7.454787MB
ratio = 4.739565342544617, flow_size = 0.066492MB
ratio = 2.7350499801122843, flow_size = 1.779577MB
ratio = 2.780521747645582, flow_size = 12.617922MB
ratio = 7.119499307396637, flow_size = 2.501134MB
ratio = 5.509545296771954, flow_size = 0.003853MB
ratio = 4.372838418328009, flow_size = 0.009014MB
ratio = 8.223886841318857, flow_size = 5.887756MB
ratio = 6.7562307911121, flow_size = 5.477519MB
ratio = 2.805791432933628, flow_size = 0.596011MB
ratio = 4.5513946194188675, flow_size = 8.772686MB
ratio = 17.7184655396619, flow_size = 0.005396MB
ratio = 8.545979698143448, flow_size = 2.043995MB
ratio = 10.811329239254396, flow_size = 4.303797MB
ratio = 7.030865189530142, flow_size = 2.325408MB
ratio = 2.010610652292934, flow_size = 1.44752MB
ratio = 4.419724770642202, flow_size = 0.025558MB
ratio = 3.1144480703681348, flow_size = 2.528702MB
ratio = 5.467866033039149, flow_size = 0.006146MB
ratio = 7.46371653244651, flow_size = 3.422783MB
ratio = 2.399555390885513, flow_size = 0.061712MB
ratio = 2.594002201027146, flow_size = 0.030813MB
ratio = 12.403521024561913, flow_size = 1.215788MB
ratio = 16.38006445348232, flow_size = 0.748286MB
ratio = 4.109210646666057, flow_size = 0.03113MB
ratio = 4.6544717760754, flow_size = 3.044263MB
ratio = 2.866226281022186, flow_size = 0.353978MB
ratio = 6.621885588997409, flow_size = 0.858173MB
ratio = 12.298610644257703, flow_size = 3.094317MB
ratio = 2.2484881144841626, flow_size = 0.498342MB
ratio = 3.7447463855453957, flow_size = 6.580657MB
ratio = 2.025771130992122, flow_size = 0.436699MB
ratio = 7.568655420782207, flow_size = 2.442674MB
ratio = 11.549636002647253, flow_size = 0.044948MB
ratio = 3.6966629996332965, flow_size = 0.063366MB
ratio = 9.385098238084343, flow_size = 1.8294MB
ratio = 5.43236741388737, flow_size = 0.009833MB
ratio = 2.383018462504752, flow_size = 0.62236MB
ratio = 2.4324247586598524, flow_size = 0.026787MB
ratio = 4.283293517229463, flow_size = 3.540129MB
ratio = 3.460115822903045, flow_size = 0.02844MB
ratio = 6.59315866084425, flow_size = 2.162331MB
ratio = 5.7071864031036394, flow_size = 0.029886MB
ratio = 6.364102564102564, flow_size = 0.005402MB
ratio = 5.5960073851834755, flow_size = 0.004086MB
ratio = 4.909995262908574, flow_size = 0.026653MB
ratio = 5.62960636058929, flow_size = 7.551641MB
ratio = 15.933533449922999, flow_size = 2.18552MB
ratio = 3.6605987498629236, flow_size = 0.118269MB
ratio = 4.492468134414832, flow_size = 0.003694MB
ratio = 3.5030366657043124, flow_size = 4.494871MB
ratio = 4.975121105197058, flow_size = 0.100172MB
ratio = 7.031460399069654, flow_size = 1.801642MB
ratio = 5.6368306884347525, flow_size = 0.005206MB
ratio = 4.595996954204286, flow_size = 0.120017MB
ratio = 4.758247027234369, flow_size = 0.025103MB
ratio = 5.598431460147701, flow_size = 4.279233MB
ratio = 4.451794913729659, flow_size = 0.192467MB
ratio = 2.78984375, flow_size = 0.007627MB
ratio = 8.894668574408623, flow_size = 7.928496MB
ratio = 4.299754067347711, flow_size = 0.026861MB
ratio = 8.756439512407958, flow_size = 9.16795MB
ratio = 13.315012154784203, flow_size = 5.886684MB
ratio = 4.814119382413039, flow_size = 9.815457MB
ratio = 3.7197022563386835, flow_size = 0.003295MB
ratio = 2.5411378132852263, flow_size = 0.456112MB
ratio = 10.468073651340584, flow_size = 0.011516MB
ratio = 2.285029498525074, flow_size = 0.030113MB
ratio = 6.386078292773234, flow_size = 3.089953MB
ratio = 7.440411373260738, flow_size = 0.058475MB
ratio = 4.083000107245177, flow_size = 4.621477MB
ratio = 10.64269274605684, flow_size = 1.522838MB
ratio = 3.3251017451886598, flow_size = 0.073666MB
ratio = 4.963665086887835, flow_size = 0.00644MB
ratio = 6.976610169491526, flow_size = 0.076685MB
ratio = 8.335751464480676, flow_size = 1.873761MB
ratio = 2.1106000641779867, flow_size = 0.012241MB
ratio = 10.581149371253966, flow_size = 0.002222MB
ratio = 3.0809622368484852, flow_size = 27.992117MB
ratio = 6.538407861836367, flow_size = 0.105883MB
ratio = 5.761701369081575, flow_size = 1.573451MB
ratio = 5.15106218139441, flow_size = 1.78241MB
ratio = 4.403080433542499, flow_size = 0.005285MB
ratio = 8.067339328800175, flow_size = 0.063897MB
ratio = 2.1591790841920577, flow_size = 1.881026MB
ratio = 2.4694142229267237, flow_size = 0.066278MB
ratio = 3.8763068248561026, flow_size = 0.002273MB
ratio = 3.115273428089617, flow_size = 0.049386MB
ratio = 4.858334844912026, flow_size = 0.032243MB
ratio = 2.446574513167188, flow_size = 0.373608MB
ratio = 7.525837547408344, flow_size = 0.051705MB
ratio = 4.169338211017751, flow_size = 8.89624MB
ratio = 4.797011142208375, flow_size = 0.126617MB
ratio = 3.0667588386332216, flow_size = 0.021524MB
ratio = 8.278624192059095, flow_size = 0.00406MB
ratio = 10.235934198207838, flow_size = 2.130281MB
ratio = 8.626766985864114, flow_size = 0.057697MB
ratio = 4.7366062122159684, flow_size = 0.015166MB
ratio = 7.100588993189766, flow_size = 0.030339MB
ratio = 4.3272461151626125, flow_size = 4.089352MB
ratio = 11.100463351453902, flow_size = 1.535343MB
ratio = 12.421019249734629, flow_size = 6.238189MB
ratio = 14.85228978978979, flow_size = 0.027861MB
ratio = 2.3029014582148095, flow_size = 0.697421MB
ratio = 4.4190964434476125, flow_size = 0.024831MB
ratio = 5.199631568741516, flow_size = 0.023778MB
ratio = 10.436626865408206, flow_size = 2.60384MB
ratio = 2.442374528196121, flow_size = 2.503713MB
ratio = 4.132715791816184, flow_size = 0.329532MB
ratio = 14.027048990016253, flow_size = 0.003484MB
ratio = 10.968762435336252, flow_size = 0.020644MB
ratio = 3.7760719993963465, flow_size = 3.378294MB
ratio = 2.533440186507358, flow_size = 0.064455MB
ratio = 2.53605269239658, flow_size = 0.003985MB
ratio = 5.286151847039168, flow_size = 0.02924MB
ratio = 8.450521436848204, flow_size = 0.003692MB
ratio = 2.570607905341679, flow_size = 0.178987MB
ratio = 2.3620998834394333, flow_size = 0.432874MB
ratio = 5.977685999524602, flow_size = 6.725052MB
ratio = 5.428960714556052, flow_size = 0.058309MB
ratio = 12.608738378534612, flow_size = 1.138777MB
ratio = 5.7864537415950625, flow_size = 7.152361MB
ratio = 2.731203888043096, flow_size = 0.765137MB
ratio = 11.528896622546782, flow_size = 1.991394MB
ratio = 12.352516309412861, flow_size = 0.003114MB
ratio = 3.690511279900238, flow_size = 0.005981MB
ratio = 14.090236476124215, flow_size = 1.495081MB
ratio = 19.628403397952514, flow_size = 0.010253MB
ratio = 5.967050453992324, flow_size = 0.077796MB
ratio = 7.078972520908005, flow_size = 0.000577MB
ratio = 5.278185297595105, flow_size = 4.793453MB
ratio = 3.5574083409603703, flow_size = 2.387342MB
ratio = 2.977758859210386, flow_size = 0.012842MB
ratio = 2.0190489432703003, flow_size = 0.072308MB
ratio = 5.972709242364141, flow_size = 0.051078MB
ratio = 9.098582749228894, flow_size = 2.611518MB
ratio = 6.167772445718788, flow_size = 8.619842MB
ratio = 9.17786561264822, flow_size = 1.729444MB
ratio = 2.860006587925274, flow_size = 0.710793MB
ratio = 4.174552795148336, flow_size = 6.849243MB
ratio = 3.414548086492355, flow_size = 0.032588MB
ratio = 9.80419921875, flow_size = 0.047298MB
ratio = 4.438686214658768, flow_size = 4.187344MB
ratio = 3.7181955138935385, flow_size = 0.04324MB
ratio = 9.23779988363357, flow_size = 2.012219MB
ratio = 5.619292664670659, flow_size = 0.028218MB
ratio = 8.25111283913275, flow_size = 1.848769MB
ratio = 4.169315389148594, flow_size = 8.58349MB
ratio = 4.673596816248113, flow_size = 0.074577MB
ratio = 2.8850327048864948, flow_size = 0.365748MB
ratio = 4.578015588191393, flow_size = 1.738671MB
ratio = 3.4003055212046265, flow_size = 0.064725MB
ratio = 6.266390544499444, flow_size = 0.018829MB
ratio = 3.160723179599562, flow_size = 0.379719MB
ratio = 9.21934861462742, flow_size = 4.27743MB
ratio = 2.52771595310282, flow_size = 0.630979MB
ratio = 9.222947043701799, flow_size = 8.600343MB
ratio = 4.239670237112788, flow_size = 6.910465MB
ratio = 2.737411858178568, flow_size = 0.020856MB
ratio = 10.696019383869851, flow_size = 0.073014MB
ratio = 5.509107933265237, flow_size = 4.524861MB
ratio = 2.1340841730883224, flow_size = 0.001343MB
ratio = 6.525296239052035, flow_size = 0.016497MB
ratio = 2.046925566343042, flow_size = 0.02603MB
ratio = 2.4890549358029888, flow_size = 0.014058MB
ratio = 11.36235463906081, flow_size = 1.239644MB
ratio = 2.1413748793042116, flow_size = 8.115371MB
ratio = 11.462216580775205, flow_size = 9.137714MB
ratio = 2.4601750492025865, flow_size = 5.168358MB
ratio = 8.876770040959626, flow_size = 0.00267MB
ratio = 2.032308584686775, flow_size = 0.517647MB
ratio = 4.305281789291604, flow_size = 0.197244MB
ratio = 2.042944533399023, flow_size = 0.191252MB
ratio = 5.056225179405002, flow_size = 0.071959MB
ratio = 2.672664280252536, flow_size = 1.663393MB
ratio = 9.96395823361967, flow_size = 1.794699MB
ratio = 6.1089794528323305, flow_size = 0.00583MB
ratio = 12.763375561650854, flow_size = 2.135897MB
ratio = 2.3230056613484305, flow_size = 0.016624MB
ratio = 14.61188143735185, flow_size = 1.037961MB
ratio = 2.991275167785235, flow_size = 0.025127MB
ratio = 13.610680788682098, flow_size = 2.252105MB
ratio = 4.243890796504053, flow_size = 4.423425MB
ratio = 3.9390155889145495, flow_size = 0.231276MB
ratio = 4.226178225972422, flow_size = 0.016664MB
ratio = 7.076451905626135, flow_size = 0.005912MB
ratio = 4.778004667444574, flow_size = 0.023406MB
ratio = 7.952468236655213, flow_size = 1.661769MB
ratio = 4.186682412790698, flow_size = 0.032028MB
ratio = 4.380607247796278, flow_size = 0.022524MB
ratio = 6.3679547319682674, flow_size = 2.255238MB
ratio = 7.697928706736017, flow_size = 5.844643MB
ratio = 2.932009803561863, flow_size = 19.455673MB
ratio = 5.140695336317052, flow_size = 1.739617MB
ratio = 5.248014121800529, flow_size = 0.008877MB
ratio = 6.912317104952903, flow_size = 9.511803MB
ratio = 2.229551890721306, flow_size = 0.043973MB
ratio = 8.448505890363442, flow_size = 3.614437MB
ratio = 4.18469730941704, flow_size = 0.070999MB
ratio = 4.46119651787368, flow_size = 0.029536MB
ratio = 4.656515059766484, flow_size = 8.153901MB
ratio = 12.220327516380452, flow_size = 1.187767MB
ratio = 2.3993076959552373, flow_size = 0.15228MB
ratio = 2.1155027554431296, flow_size = 0.164812MB
ratio = 2.2622681029323757, flow_size = 0.060183MB
ratio = 4.57520491601156, flow_size = 2.319227MB
ratio = 5.330098952829283, flow_size = 0.024922MB
ratio = 6.800634459003875, flow_size = 14.583097MB
ratio = 2.30487171001204, flow_size = 23.448298MB
ratio = 9.658642837196314, flow_size = 1.445287MB
ratio = 2.092992938620315, flow_size = 0.010536MB
ratio = 2.7703600514359192, flow_size = 0.01203MB
ratio = 10.51149437661937, flow_size = 1.562595MB
ratio = 2.246599985608405, flow_size = 0.066503MB
ratio = 4.415362993258232, flow_size = 6.503359MB
ratio = 8.55162223457893, flow_size = 1.809837MB
ratio = 2.012422360248447, flow_size = 0.027159MB
ratio = 6.347693695443142, flow_size = 18.9416MB
ratio = 4.045608108108108, flow_size = 0.056075MB
ratio = 16.80170440304119, flow_size = 1.377993MB
ratio = 3.1045690936106984, flow_size = 0.02916MB
ratio = 5.4019987160775305, flow_size = 8.236958MB
ratio = 4.550717396735058, flow_size = 0.998919MB
ratio = 15.40673190464499, flow_size = 0.92096MB
ratio = 2.6468501211491864, flow_size = 0.038583MB
ratio = 3.339830195644149, flow_size = 0.062293MB
ratio = 7.33367582424706, flow_size = 7.260574MB
ratio = 11.475518625804675, flow_size = 5.661214MB
ratio = 17.0438685902462, flow_size = 0.813489MB
ratio = 7.434155719320731, flow_size = 0.04966MB
ratio = 4.514719062392278, flow_size = 0.073762MB
ratio = 3.2535683779200038, flow_size = 0.864228MB
ratio = 3.9003428824245105, flow_size = 0.00859MB
ratio = 5.913267760927612, flow_size = 6.395719MB
ratio = 2.0835537575851877, flow_size = 0.05404MB
ratio = 3.338256390506908, flow_size = 1.139596MB
ratio = 8.21147815439973, flow_size = 1.810049MB
ratio = 8.311818074144261, flow_size = 4.935952MB
ratio = 3.7760020060691426, flow_size = 5.989123MB
ratio = 3.32852684144819, flow_size = 0.091842MB
ratio = 4.903367573123746, flow_size = 3.312251MB
ratio = 18.160061171084315, flow_size = 4.923574MB
ratio = 3.586472637015093, flow_size = 0.496619MB
ratio = 2.64502700270027, flow_size = 0.112782MB
ratio = 2.079731875110249, flow_size = 0.036MB
ratio = 5.060900940301771, flow_size = 0.00985MB
ratio = 4.762332798287854, flow_size = 0.012198MB
ratio = 2.1643171806167403, flow_size = 0.117345MB
ratio = 4.296260066427044, flow_size = 1.473676MB
ratio = 4.795626723528145, flow_size = 6.881697MB
ratio = 4.994742480947856, flow_size = 4.821444MB
ratio = 2.477633161981844, flow_size = 0.009812MB
ratio = 5.061111173814899, flow_size = 21.036229MB
ratio = 9.216556432686152, flow_size = 0.006253MB
ratio = 12.286255753568602, flow_size = 4.40704MB
ratio = 6.544783230109576, flow_size = 0.000912MB
ratio = 6.686290087070134, flow_size = 8.568211MB
ratio = 3.0968478757423483, flow_size = 0.005166MB
ratio = 4.261108829568789, flow_size = 0.045988MB
ratio = 5.42179780480881, flow_size = 4.900625MB
ratio = 5.721427767143339, flow_size = 0.006677MB
ratio = 4.76802545426729, flow_size = 5.669983MB
ratio = 2.43875, flow_size = 0.026704MB
ratio = 5.20972092255188, flow_size = 0.117431MB
ratio = 5.808138238573021, flow_size = 0.007752MB
ratio = 4.033231396534148, flow_size = 0.017769MB
ratio = 2.00216700375614, flow_size = 0.363156MB
ratio = 2.7939734205102695, flow_size = 0.06858MB
ratio = 16.098826167238197, flow_size = 0.805065MB
ratio = 4.257510729613734, flow_size = 0.006339MB
ratio = 4.507290915037091, flow_size = 6.793777MB
ratio = 3.6975157955198164, flow_size = 0.06689MB
ratio = 3.412532476705833, flow_size = 1.892251MB
ratio = 8.39405909273912, flow_size = 5.707377MB
ratio = 6.400412608337343, flow_size = 2.05724MB
ratio = 13.846859687269172, flow_size = 1.047212MB
ratio = 2.7567061291772816, flow_size = 0.059956MB
ratio = 7.040815682811046, flow_size = 1.413305MB
ratio = 8.696050218381894, flow_size = 3.054925MB
ratio = 6.774863886514026, flow_size = 8.424863MB
ratio = 4.332822643402756, flow_size = 9.219646MB
ratio = 3.0316040118334655, flow_size = 0.066026MB
ratio = 5.517083750143492, flow_size = 2.810024MB
ratio = 5.948652734933872, flow_size = 8.71269MB
ratio = 4.183402489626556, flow_size = 0.044472MB
ratio = 6.729499197702896, flow_size = 0.041998MB
ratio = 3.166036921083882, flow_size = 0.121729MB
ratio = 2.137663885578069, flow_size = 0.050431MB
ratio = 2.619489890690862, flow_size = 0.067704MB
ratio = 2.5413346233164447, flow_size = 0.369205MB
ratio = 3.356150683409268, flow_size = 0.008061MB
ratio = 6.046948356807512, flow_size = 0.002367MB
ratio = 6.655600098839375, flow_size = 3.134862MB
ratio = 2.029451395572666, flow_size = 0.024678MB
ratio = 3.423878535261644, flow_size = 11.848722MB
ratio = 5.8096332911828945, flow_size = 0.0045MB
ratio = 2.781586995010462, flow_size = 0.04898MB
ratio = 2.0247786103542236, flow_size = 0.040844MB
ratio = 3.666065924345225, flow_size = 10.36408MB
ratio = 2.175836495343222, flow_size = 0.039031MB
ratio = 4.104717187158768, flow_size = 0.009995MB
ratio = 2.2190212605359165, flow_size = 0.46962MB
ratio = 3.334793670493329, flow_size = 4.706004MB
ratio = 3.8129633185372596, flow_size = 6.236909MB
ratio = 2.022071703842111, flow_size = 0.052498MB
ratio = 2.3149664505856933, flow_size = 0.110501MB
ratio = 2.474858413304785, flow_size = 2.273311MB
ratio = 2.822383907554034, flow_size = 0.06798MB
ratio = 8.160582306830907, flow_size = 0.007246MB
ratio = 2.0215377306200017, flow_size = 0.051371MB
ratio = 4.245165522582197, flow_size = 6.246304MB
ratio = 11.889976133651551, flow_size = 0.100663MB
ratio = 5.1802247191011235, flow_size = 0.086522MB
ratio = 5.843397230751254, flow_size = 3.575581MB
ratio = 10.633894022581183, flow_size = 1.401921MB
ratio = 7.082062871373188, flow_size = 5.595533MB
ratio = 2.8688922219417177, flow_size = 2.310295MB
ratio = 2.038564929693962, flow_size = 0.131471MB
ratio = 2.6040962719771223, flow_size = 1.443532MB
ratio = 5.071820205673285, flow_size = 8.11942MB
ratio = 12.530560070283329, flow_size = 1.258384MB
ratio = 4.1867735413675105, flow_size = 3.289512MB
ratio = 2.013789492057951, flow_size = 0.037406MB
ratio = 7.2953732342718665, flow_size = 3.641321MB
ratio = 5.1393070489844686, flow_size = 0.000585MB
ratio = 4.580490212300908, flow_size = 24.697205MB
ratio = 6.935637891520244, flow_size = 0.025655MB
ratio = 2.9838800904977374, flow_size = 0.027258MB
ratio = 8.653063610851262, flow_size = 0.002763MB
ratio = 12.475721145102034, flow_size = 6.458726MB
ratio = 4.607809000798427, flow_size = 6.025628MB
ratio = 8.893970073175309, flow_size = 2.952063MB
ratio = 7.021430540242558, flow_size = 0.073856MB
ratio = 3.66944521919927, flow_size = 3.71363MB
ratio = 5.260253001369753, flow_size = 0.048788MB
ratio = 7.854001142594632, flow_size = 1.92592MB
ratio = 4.262595772718962, flow_size = 3.407914MB
ratio = 4.710398698065802, flow_size = 6.086496MB
ratio = 15.582387484361087, flow_size = 0.958986MB
ratio = 7.068411903057572, flow_size = 0.017375MB
ratio = 7.954073199527745, flow_size = 0.001788MB
ratio = 7.113941462134139, flow_size = 2.172636MB
ratio = 3.0509882094235223, flow_size = 1.235045MB
ratio = 2.312736651484388, flow_size = 0.118084MB
ratio = 4.490911822142106, flow_size = 0.615354MB
ratio = 2.1851340996168584, flow_size = 0.367716MB
ratio = 3.820665085976921, flow_size = 4.885994MB
ratio = 10.39951545916013, flow_size = 0.004112MB
ratio = 10.903407590032579, flow_size = 0.036198MB
ratio = 4.990244632265492, flow_size = 4.604303MB
ratio = 2.4457377971585315, flow_size = 0.239932MB
ratio = 12.872127698686656, flow_size = 1.068674MB
ratio = 10.584119952890717, flow_size = 1.25785MB
ratio = 14.605850693217276, flow_size = 1.081952MB
ratio = 12.06644928174848, flow_size = 0.036063MB
ratio = 2.02164096447133, flow_size = 1.160687MB
ratio = 2.745602421032722, flow_size = 0.026879MB
ratio = 9.407934782608695, flow_size = 0.010472MB
ratio = 4.440901849261495, flow_size = 17.696565MB
ratio = 4.551486896301996, flow_size = 0.164248MB
ratio = 6.3852218228233015, flow_size = 22.825877MB
ratio = 13.19921875, flow_size = 0.007616MB
ratio = 3.945040554911827, flow_size = 1.45324MB
ratio = 5.7312107941768256, flow_size = 0.001522MB
ratio = 2.2004512974802557, flow_size = 0.027615MB
ratio = 2.01081210956271, flow_size = 1.1e-05MB
ratio = 2.511797751386071, flow_size = 9.368817MB
ratio = 6.51901728844404, flow_size = 0.031848MB
ratio = 2.0317460317460316, flow_size = 0.072835MB
ratio = 3.207563448127112, flow_size = 0.066651MB
ratio = 2.591181122024305, flow_size = 5.632628MB
ratio = 3.049626570023395, flow_size = 2.494407MB
ratio = 3.8003322604090957, flow_size = 0.130497MB
ratio = 4.084093179212287, flow_size = 7.32814MB
ratio = 3.002964984939759, flow_size = 0.154166MB
ratio = 2.68555467658922, flow_size = 2.392969MB
ratio = 11.60033632001359, flow_size = 6.922759MB
ratio = 7.291194767905567, flow_size = 0.050286MB
ratio = 2.9242486620008235, flow_size = 0.074577MB
ratio = 4.540898036656978, flow_size = 0.101849MB
ratio = 4.139971456800966, flow_size = 0.009383MB
ratio = 13.575145538790544, flow_size = 0.001119MB
ratio = 4.929346422113149, flow_size = 0.042718MB
ratio = 8.185093039623089, flow_size = 2.561488MB
ratio = 2.8026855000435957, flow_size = 0.037544MB
ratio = 2.060404666962044, flow_size = 0.062263MB
ratio = 3.3526592312655543, flow_size = 0.030134MB
ratio = 8.56393662128989, flow_size = 0.007651MB
ratio = 7.325730557295934, flow_size = 2.870549MB
ratio = 6.187245682599507, flow_size = 3.755333MB
ratio = 2.8754175016700065, flow_size = 0.057502MB
ratio = 2.777816052359628, flow_size = 0.073895MB
ratio = 3.4947977901670018, flow_size = 1.837313MB
ratio = 2.42140406350915, flow_size = 7.751106MB
ratio = 4.0475790063765675, flow_size = 0.070984MB
ratio = 2.3145666461285686, flow_size = 0.36534MB
ratio = 4.606173652256602, flow_size = 0.063825MB
ratio = 14.854634919767092, flow_size = 2.082338MB
ratio = 18.10080831408776, flow_size = 0.004022MB
ratio = 7.7783902012248465, flow_size = 0.037054MB
ratio = 6.313678133493182, flow_size = 1.950216MB
ratio = 5.174084973330881, flow_size = 0.030442MB
ratio = 3.1533893557422967, flow_size = 0.113661MB
ratio = 5.054693758648314, flow_size = 0.114125MB
ratio = 5.583219381824506, flow_size = 6.416553MB
ratio = 4.507855698442289, flow_size = 8.960572MB
ratio = 4.677709190672154, flow_size = 0.074657MB
ratio = 2.926681614349776, flow_size = 0.003565MB
ratio = 6.028546305889732, flow_size = 3.780277MB
ratio = 4.432828870779977, flow_size = 0.003195MB
ratio = 2.1372206703910615, flow_size = 0.037377MB
ratio = 9.394342847376517, flow_size = 1.346102MB
ratio = 4.260786052009457, flow_size = 1.403409MB
ratio = 8.493088947973826, flow_size = 3.063369MB
ratio = 3.2877421830040285, flow_size = 0.087267MB
ratio = 3.3032299741602067, flow_size = 0.042688MB
ratio = 3.442489851150203, flow_size = 0.024128MB
ratio = 5.173355980052274, flow_size = 2.976534MB
ratio = 4.359085293341909, flow_size = 10.211479MB
ratio = 3.6924326134115613, flow_size = 25.671226MB
ratio = 3.129202373104812, flow_size = 0.009297MB
ratio = 14.88529094745791, flow_size = 0.686422MB
ratio = 3.643899639225976, flow_size = 0.046201MB
ratio = 3.6520922436712517, flow_size = 8.155522MB
ratio = 9.38512519963696, flow_size = 1.59601MB
ratio = 4.526902429012733, flow_size = 9.518803MB
ratio = 2.125044885782946, flow_size = 0.332563MB
ratio = 3.7090325550151144, flow_size = 0.859565MB
ratio = 5.395765250544662, flow_size = 0.075957MB
ratio = 2.219142485924643, flow_size = 0.203696MB
ratio = 2.438522364759384, flow_size = 1.306566MB
ratio = 4.595372107567229, flow_size = 0.053317MB
ratio = 2.9334786813763256, flow_size = 0.628353MB
ratio = 3.2995238760979713, flow_size = 25.800721MB
ratio = 8.375136307386942, flow_size = 1.847728MB
ratio = 4.284056249831305, flow_size = 1.668342MB
ratio = 5.760959114262026, flow_size = 1.777451MB
ratio = 9.957702735658236, flow_size = 1.563664MB
ratio = 2.4518511818620357, flow_size = 1.532828MB
ratio = 2.3948469290739682, flow_size = 0.026182MB
ratio = 2.1950208103807074, flow_size = 0.680222MB
ratio = 4.896488696488697, flow_size = 0.024742MB
ratio = 9.505099872503187, flow_size = 0.006501MB
ratio = 10.778613362101407, flow_size = 1.802409MB
ratio = 6.510268565578634, flow_size = 11.761354MB
ratio = 6.458415119517739, flow_size = 2.975488MB
ratio = 3.713889318634374, flow_size = 2.290751MB
ratio = 11.126656126288438, flow_size = 1.84708MB
ratio = 9.96579886170714, flow_size = 1.495558MB
ratio = 5.479822522712867, flow_size = 0.013653MB
ratio = 8.27242425719648, flow_size = 1.858119MB
ratio = 4.914146562464605, flow_size = 0.111361MB
ratio = 7.59204097559696, flow_size = 1.76906MB
ratio = 4.857545253047654, flow_size = 0.159032MB
ratio = 6.151943414879414, flow_size = 3.411643MB
ratio = 5.364413699963881, flow_size = 1.419824MB
ratio = 3.100148030061489, flow_size = 0.319743MB
ratio = 6.084838533114395, flow_size = 0.015745MB
ratio = 8.3098552078468, flow_size = 0.028422MB
ratio = 4.762534498620055, flow_size = 0.004467MB
ratio = 5.7229355767102055, flow_size = 0.008504MB
ratio = 6.207673005810882, flow_size = 0.081372MB
ratio = 2.0114888072959847, flow_size = 0.001444MB
ratio = 3.864731460806205, flow_size = 0.002221MB
ratio = 8.113543091655266, flow_size = 0.066404MB
ratio = 6.585421412300684, flow_size = 0.021165MB
ratio = 7.462763620386643, flow_size = 0.009321MB
ratio = 4.023943345323741, flow_size = 0.006866MB
